Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740720969,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.19%,"105MiB / 15.51GiB",0.66%,"214MB / 248MB","0B / 0B",40
1740720969,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,14.35%,"2.545GiB / 15.51GiB",16.41%,"177MB / 136MB","0B / 0B",1021
1740720969,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.96%,"805.4MiB / 15.51GiB",5.07%,"20.5MB / 88.2MB","0B / 0B",246
1740720969,e192d5341051,reverse-proxy-api-1,e192d5341051,95.13%,"162MiB / 1GiB",15.82%,"142MB / 81.7MB","0B / 0B",32
1740720982,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.41%,"105MiB / 15.51GiB",0.66%,"214MB / 249MB","0B / 0B",40
1740720982,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,9.91%,"2.549GiB / 15.51GiB",16.43%,"177MB / 136MB","0B / 0B",1021
1740720982,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.50%,"805.8MiB / 15.51GiB",5.07%,"20.7MB / 88.2MB","0B / 0B",244
1740720982,e192d5341051,reverse-proxy-api-1,e192d5341051,95.09%,"162.3MiB / 1GiB",15.85%,"142MB / 82MB","0B / 0B",32
1740720992,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.44%,"105MiB / 15.51GiB",0.66%,"215MB / 250MB","0B / 0B",40
1740720992,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,8.86%,"2.551GiB / 15.51GiB",16.45%,"178MB / 137MB","0B / 0B",1021
1740720992,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.86%,"806.6MiB / 15.51GiB",5.08%,"20.8MB / 88.3MB","0B / 0B",244
1740720992,e192d5341051,reverse-proxy-api-1,e192d5341051,95.59%,"160.1MiB / 1GiB",15.63%,"143MB / 82.3MB","0B / 0B",34
1740721004,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.49%,"105.1MiB / 15.51GiB",0.66%,"216MB / 250MB","0B / 0B",40
1740721004,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,18.16%,"2.553GiB / 15.51GiB",16.46%,"178MB / 137MB","0B / 0B",1021
1740721004,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.90%,"807.2MiB / 15.51GiB",5.08%,"21MB / 88.3MB","0B / 0B",244
1740721004,e192d5341051,reverse-proxy-api-1,e192d5341051,95.62%,"160.3MiB / 1GiB",15.66%,"143MB / 82.6MB","0B / 0B",31
1740721016,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.44%,"105.1MiB / 15.51GiB",0.66%,"216MB / 251MB","0B / 0B",40
1740721016,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,23.12%,"2.571GiB / 15.51GiB",16.58%,"178MB / 138MB","0B / 0B",1021
1740721016,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.94%,"808.1MiB / 15.51GiB",5.09%,"21.2MB / 88.4MB","0B / 0B",244
1740721016,e192d5341051,reverse-proxy-api-1,e192d5341051,94.36%,"158.8MiB / 1GiB",15.51%,"144MB / 82.8MB","0B / 0B",32
1740721026,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.42%,"105.1MiB / 15.51GiB",0.66%,"217MB / 252MB","0B / 0B",40
1740721026,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,9.29%,"2.563GiB / 15.51GiB",16.52%,"179MB / 138MB","0B / 0B",1021
1740721026,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.88%,"808.7MiB / 15.51GiB",5.09%,"21.3MB / 88.4MB","0B / 0B",244
1740721026,e192d5341051,reverse-proxy-api-1,e192d5341051,95.24%,"160.4MiB / 1GiB",15.67%,"144MB / 83.1MB","0B / 0B",30
1740721038,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.49%,"105.1MiB / 15.51GiB",0.66%,"218MB / 253MB","0B / 0B",40
1740721038,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,9.85%,"2.569GiB / 15.51GiB",16.56%,"179MB / 139MB","0B / 0B",1021
1740721038,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.85%,"809.8MiB / 15.51GiB",5.10%,"21.5MB / 88.5MB","0B / 0B",246
1740721038,e192d5341051,reverse-proxy-api-1,e192d5341051,94.35%,"158.6MiB / 1GiB",15.49%,"145MB / 83.4MB","0B / 0B",28
1740721050,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.39%,"105.1MiB / 15.51GiB",0.66%,"218MB / 254MB","0B / 0B",40
1740721050,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,12.17%,"2.587GiB / 15.51GiB",16.68%,"179MB / 139MB","0B / 0B",1021
1740721050,b424db67d982,reverse-proxy-controller-1,b424db67d982,175.74%,"810.6MiB / 15.51GiB",5.10%,"21.6MB / 88.5MB","0B / 0B",246
1740721050,e192d5341051,reverse-proxy-api-1,e192d5341051,95.17%,"158.8MiB / 1GiB",15.51%,"145MB / 83.7MB","0B / 0B",30
1740721061,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.84%,"105.1MiB / 15.51GiB",0.66%,"219MB / 254MB","0B / 0B",40
1740721061,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,16.85%,"2.605GiB / 15.51GiB",16.80%,"180MB / 140MB","0B / 0B",1021
1740721061,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.07%,"811.2MiB / 15.51GiB",5.11%,"21.8MB / 88.6MB","0B / 0B",246
1740721061,e192d5341051,reverse-proxy-api-1,e192d5341051,94.84%,"160.3MiB / 1GiB",15.66%,"146MB / 84MB","0B / 0B",29
1740721073,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.81%,"105.1MiB / 15.51GiB",0.66%,"220MB / 255MB","0B / 0B",40
1740721073,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,17.02%,"2.628GiB / 15.51GiB",16.94%,"180MB / 140MB","0B / 0B",1021
1740721073,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.99%,"793.5MiB / 15.51GiB",5.00%,"22MB / 88.6MB","0B / 0B",245
1740721073,e192d5341051,reverse-proxy-api-1,e192d5341051,94.66%,"160.8MiB / 1GiB",15.70%,"146MB / 84.3MB","0B / 0B",30
1740721083,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.92%,"105.4MiB / 15.51GiB",0.66%,"221MB / 256MB","0B / 0B",40
